 bois de rose," dalbergia maritima, dalbergialouvelii", madagascar,12,20,m,0.3,0.6,m,930,kg/m3,"11,570",n,,,,,,,radial,4,tangential,6.7,volumetric,10.8," no data available; being a dense rosewood, it is presumably very durable."," bois de rose is an excellent turning wood. turns and finishes well, and takes a high natural polish."," musical instruments, inlay, fine furniture, carving, turned objects, and other small specialty wood items.",,,,,,,
" bosse, guarea", guarea spp. (g. cedrata and g. thompsonii), west and central africa,30,46,m,0.9,1.2,m,600,kg/m3,"4,190",n,103.2,mpa,10.91,gpa,54.5,mpa,radial,4.4,tangential,6.7,volumetric,11.2, heartwood ranges from moderately durable to very durable regarding decayresistance. bosse also has fair resistance against insect attacks and has good weatheringcharacteristics.," results may vary depending upon the grain of the wood interlocked and/or quartersawn pieces can pose a difficulty planing, with tearout being common. silica is present in this wood, causing cutting edges to blunt and dull at an increased rate. glues, turns, and finishes well."," veneer, furniture, cabinetry, inlay, flooring, boatbuilding, and turned objects.",,,,,,,
" box elder, boxelder maple, manitoba maple, ash-leaved maple", acer negundo, north america (most commonly in central and eastern united states),10,25,m,0.3,0.6,m,485,kg/m3,"3,200",n,55.2,mpa,7.24,gpa,34.1,mpa,radial,3.9,tangential,7.4,volumetric,14.8," poor durability, rated as non-durable to perishable. heartwood is subject to heart rot and insect attack."," easy to work with both hand and machine tools. turns, glues, and finishes well.","turned objects, small ornamental objects, wood pulp, charcoal, boxes, and crates.",,,,,,,
"grey box, white box",eucalyptusmoluccana (syn. e. hemiphloia),australia,30,50,m,1,1.5,m,"1,120",kg/m3,"14,710",n,151.8,mpa,18.01,gpa,78.2,mpa,,,,,,,,,,,,,,,,
yellow box,eucalyptus melliodora, eastern australia,20,30,m,0.6,1,m,"1,075",kg/m3,"13,000",n,122,mpa,14,gpa,68,mpa,radial,5.3,tangential,10.5,volumetric,15.9, no data available., no data available.,"turned objects, knife and gun grips, and small specialty objects.",,,,,,,
" boxwood, common box, european box", buxus sempervirens," europe, northwest africa, and southwest asia",3,8,m,0.12,0.2,.,975,kg/m3,"12,610",n,144.5,mpa,17.2,gpa,68.6,mpa,radial,6.2,tangential,9.8,volumetric,15.8," heartwood is rated as durable, though it can become stained with dark streaks due to fungal attack. occasionally susceptible to insect attack."," boxwood tends to be somewhat difficult to work in flat dimensions, though it is superbly suited for turning. tearout can occur on pieces with irregular grain during planing and other machining operations. boxwood has a slight blunting effect on cutters."," boxwood is well-suited for carving and turning, and the tree's diminutive size restricts it to smaller projects. some common uses for boxwood include carvings, chess pieces, musical instruments (flutes, recorders, woodwinds, etc.), rulers, handles, turned objects, and other small specialty items.",,,,,,,
"castelo boxwood, ivorywood, palo blanco",calycophyllummultiflorum,south america,6,9,m,0.3,0.6,m,815,kg/m3,"8,050",n,92.8,mpa,,,54.1,mpa,radial,4,tangential,7.4,volumetric,11, mixed reports depending on type of decay fungi; usually rated as moderately durable. excellent resistance to marine borers.," overall working properties are fair, though dry wood is reported to have a high cutting resistance. castelo boxwood turns, glues, and finishes well."," archery bows, carvings, inlay and turned objects.",,,,,,,
" brazilwood, pernambuco", caesalpinia echinata (syn.guilandina echinata), brazil,9,15,m,0.6,1,m,980,kg/m3,"12,540",n,179.4,mpa,17.55,gpa,,,radial,5.1,tangential,8.1,volumetric,13.3, brazilwood is rated as very durable regarding decay resistance.," despite its high density, brazilwood is reported to have good workability, responding well to machining and shaping operations."," stringed instrument bows (violin, viola, cello, etc.), veneers, inlay, carvings, and turned objects.",,,,,,,
briar (burl typesplateaux and ebauchon), erica arborea, europe (mediterraneanregion),2.5,4,m,0.3,0.5,m,910,kg/m3,"9,300",n,49.1,mpa,,,58.9,mpa,radial,6.1,tangential,8.5,volumetric,15.6, no data available., no data available.," tobacco pipes, knife handles, and other smallspecialtywood items.",,,,,,,
"brownheart, wacapou",vouacapoua americana,northeastern south america,20,30,m,0.6,1,m,925,kg/m3,"8,370",n,150.5,mpa,17.83,gpa,79.9,mpa,radial,4.6,tangential,6.7,volumetric,11.9,rated as very durable; good insect resistance.," moderately difficult to work on account of its density. tends to blunt cutters. turns, glues, and finishes well."," flooring, heavy construction, turned objects, furniture, and cabinetry.",,,,,,,
" bubinga, kevazingo"," guibourtia spp. (g. demeusei, g. pellegriniana, g. tessmannii, etc.)", equatorial africa,40,45,m,1,2,m,890,kg/m3,"10,720",n,168.3,mpa,18.41,gpa,75.8,mpa,radial,6,tangential,8.2,volumetric,13.9, ranges from moderately durable to very durable depending upon the the species. bubinga is also reported to be resistant to termite and marine borer attack.," easy to work overall, though depending upon the species bubinga can have silica present, which can prematurely dull cutting edges. also, on pieces with figured or interlocking grain, tearout can occur during planing or other machining operations. gluing can occasionally be problematic due to bubinga's high density and natural oils. turns and finishes well."," veneer, inlays, fine furniture, cabinetry, turnings, and other specialty items. since bubinga trees can grow so large, natural-edge slabs of the wood have also been used in tabletops and other specialized projects.",,,,,,,
" buckeye, ohio buckeye, yellow buckeye", aesculus spp. (a. flava and a. glabra), eastern united states,15,23,m,0.5,0.6,m,400,kg/m3,"1,560",n,51.7,mpa,8.07,gpa,28.8,mpa,radial,3.6,tangential,8.1,volumetric,12.5," buckeye has poor decay resistance, and is rated as non-durable to perishable."," buckeye is generally easy to work, but its unusually low density can lead to fuzzy surfaces, similar to aspen or cottonwood. responds poorly to steam bending.glues and finishes well."," furniture, utility wood, boxes/crates, pulpwood; while the burl sections are used for electric guitar tops, pen blanks, and other small,specialtyturned objects.",,,,,,,
 buckthorn," rhamnus spp. (rhamnus cathartica, r. purshiana, etc.)"," widespread throughout europe, north america, asia, and northern africa",5,10,m,0.15,0.2,m,605,kg/m3,"4,630",n,60,mpa,6.62,gpa,41.9,mpa,radial,3.2,tangential,4.6,volumetric,7.6, no data available.," easy to work, though significant end-checking can occur if not dried properly. buckthorn's working characteristics are reminiscent of cherry, and it turns, glues, and finishes well."," posts, turned objects, carvings, and other small wooden specialty items.",,,,,,,
" bulletwood, massaranduba", manilkara bidentata,"caribbean, central and south america",30,46,m,0.6,1.2,m,"1,080",kg/m3,"13,920",n,192.2,mpa,23.06,gpa,89.2,mpa,radial,6.7,tangential,9.4,volumetric,16.8," rated as very durable, with good resistance to most insect attack. susceptible to marine borers.","despite its high density, bulletwood generally produces good results with both hand and machine tools, though it does exhibit an above-average dulling effect on cutters. responds well to steam-bending. can pose challenges in gluing due to high density and oil content."," heavy construction (within its natural range), decking, flooring, boatbuilding, bent parts, and turned objects.",,,,,,,
"australian buloke, bulloak",allocasuarina luehmannii, eastern australia,9,15,m,0.3,0.6,m,"1,110",kg/m3,"22,510",n,,,,,,,,,,,,,,,,,,,,,,
" butternut, white walnut", juglans cinerea, eastern united states,20,30,m,0.6,1,m,435,kg/m3,"2,180",n,55.9,mpa,8.14,gpa,35.2,mpa,radial,3.4,tangential,6.4,volumetric,10.6, decay resistance is rated as moderately durable to non-durable.; also susceptible to insect attack.," butternut is easily worked with both hand and machine tools. however, being so soft, butternut has a tendency to leave some fuzzy surfaces after planing or sanding, and sharp cutters and fine-grit sandpaper is recommended. butternut glues, stains, and finishes well."," veneer, carving, furniture, interior trim, boxes, and crates.",,,,,,,
"camelthorn, giraffe thorn",vachellia erioloba (syn. acaciaerioloba),southern africa,9,15,m,0.3,0.6,m,"1,185",kg/m3,"16,370",n,,,,,,,,,,,,,,,,,,,,,,
" camphor, camphor laurel", cinnamomum camphora," native to southeast asia, widely planted throughout tropical and subtropical regions worldwide",20,30,m,0.6,1.2,m,520,kg/m3,"4,440",n,80.5,mpa,11.56,gpa,40.1,mpa,radial,3.1,tangential,5.4,volumetric,8.7," rated as durable, with mixed resistance to various insect attacks."," camphor's moderate density makes it easy to shape and machine with minimal effort. areas of interlocked grain may cause tearout issues, but complications are usually minimal. glues and finishes well."," veneer, turned objects, chests, cabinetry, and furniture.",,,,,,,
" canarywood, canary", centrolobium spp., south america (from panama down to southern brazil),20,30,m,0.6,1,m,830,kg/m3,"6,750",n,131.6,mpa,14.93,gpa,67.2,mpa,radial,2.4,tangential,5.6,volumetric,8.4," rated as very durable in regard to decay resistance, as well as being resistant to termite and marine borer attack."," easy to work with both hand and machine tools, though some tearout can occur during planing on pieces with wild or irregular grain. good dimensional stability. turns, glues and finishes well."," construction lumber, railroad crossties, flooring, veneers, boatbuilding, furniture, cabinetry, and turned items.",,,,,,,
" itin, caranda", prosopis kuntzei, gran chaco region of south america,6,11,m,0.3,0.6,m,"1,275",kg/m3,"14,220",n,153.8,mpa,17.38,gpa,87.6,mpa,radial,5.5,tangential,6.8,volumetric,14, itin is considered durable to very durable regarding decay resistance.," itin can be more difficult to work than other species of mesquite in the prosopis genus on account of its high density, but overall, it is manageable. glues, turns, and finishes well."," flooring, firewood, turned objects, cabinetry, furniture, carvings, and other small specialty wood items.",,,,,,,
 catalpa, catalpa spp. (c. speciosa and c.bignonioides)," native to eastern united states, butnaturalizedthroughoutnorth america",15,30,m,0.6,1.2,m,460,kg/m3,"2,450",n,64.8,mpa,8.35,gpa,18.9,mpa,radial,2.5,tangential,4.9,volumetric,7.3," catalpa is rated as being durable regarding decay resistance, and holds up well in direct ground contact."," generally easy to work with hand and machine tools, though care must be taken during sanding to avoid creating indents and ridges where the lighter latewood areas tend to sand more readily than the earlywood portions. (using a rigid-backed sanding block is recommended.) turns, glues, and finishes well, though pore-filling is necessary to obtain a smooth finished surface."," fence posts, utility wood, cabinetry, and carving.",,,,,,,
" cebil, curupay", anadenanthera colubrina (syn.anadenanthera macrocarpa)," argentina, brazil, and paraguay",20,25,m,0.6,1,m,"1,025",kg/m3,"16,150",n,193.2,mpa,18.04,gpa,94.4,mpa,radial,4.6,tangential,7.6,volumetric,12," rated as verydurable. resistant to termites, though more susceptible to other insect attacks.", generally hard to work with on account of its irregular grain and high density. cebil also has a pronounced blunting effect on cutters. turns well.," flooring, exterior construction, furniture, and turned objects.",,,,,,,
